id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
f4a599b334a7b2bfb32633d1e7bd3c89,gdansk,blockOfFlats,55.85,2.0,7.0,16.0,2021.0,54.39407,18.64742,4.99,12.0,0.134,0.036,1.505,0.211,0.207,2.428,0.302,condominium,no,yes,no,no,no,1200000
8c461e564ab9b072efc9f4cd1265c827,krakow,blockOfFlats,46.9,2.0,1.0,1.0,2002.0,50.0365753,19.92206629,2.39,5.0,0.718,0.941,0.401,0.369,0.217,0.877,0.421,condominium,yes,yes,no,no,no,797000
8777293ced65a70fefc7e2384616bf1b,warszawa,blockOfFlats,38.5,2.0,1.0,5.0,2000.0,52.231729472429,21.0843537457801,5.5,22.0,0.341,0.441,0.448,0.141,0.14,0.727,0.142,cooperative,yes,yes,yes,yes,yes,647000
18f09806ce42c8331a207aeb105160e7,lublin,blockOfFlats,28.04,2.0,1.0,4.0,2024.0,51.2697,22.5886,2.85,3.0,0.881,1.984,1.464,0.31,0.982,0.915,0.482,condominium,no,yes,yes,no,no,374000
89e987133e41c7d8a8308f7a01b185e4,wroclaw,blockOfFlats,61.0,3.0,3.0,4.0,1985.0,51.12346646,16.99607062,2.75,21.0,0.198,0.441,0.106,0.058,0.162,0.341,0.256,condominium,no,yes,no,no,yes,629000
db59e2f3ecabae3da6b501993704c270,lublin,blockOfFlats,58.0,3.0,3.0,4.0,1993.0,51.21326,22.54406,4.17,8.0,0.444,2.502,0.24,0.165,0.497,1.982,0.313,condominium,no,yes,no,no,yes,550000
a03492ab87bf5d42ad2f7cc5035e6d91,warszawa,apartmentBuilding,52.32,2.0,6.0,6.0,2018.0,52.1660986,21.0835764,9.11,24.0,0.321,2.085,0.288,0.325,0.13,2.721,0.267,condominium,yes,yes,yes,no,no,1100000
4c6971776f6b9481e7753f310701b6ea,gdansk,apartmentBuilding,53.43,3.0,4.0,4.0,2017.0,54.32911,18.55785,6.65,5.0,0.705,2.255,0.557,0.248,0.383,2.556,0.166,condominium,no,yes,yes,no,no,664000
d1e3397ade1d495f4d7195d81fb97ea1,katowice,tenement,72.0,3.0,2.0,3.0,1894.0,50.25557,19.01852,0.43,64.0,0.118,0.451,0.194,0.518,0.143,0.416,0.087,condominium,no,no,no,no,yes,525000
00d3d50e66dc9975a35902b2497f40b2,warszawa,blockOfFlats,46.0,3.0,1.0,12.0,1966.0,52.23193,20.99566,0.54,75.0,0.259,0.117,0.138,0.302,0.005,0.967,0.071,condominium,no,yes,yes,no,yes,1020000
1770795f946ed73d8cbc08d7cc07f46e,wroclaw,blockOfFlats,26.0,1.0,4.0,7.0,1985.0,51.12496584,16.98589248,3.45,38.0,0.314,0.068,0.324,0.151,0.129,0.423,0.119,condominium,no,no,yes,no,no,449000
fc46c20a5cfcfa537d3f168538ea92b8,bydgoszcz,tenement,50.0,3.0,3.0,3.0,1920.0,53.12252,17.98435,1.1,11.0,0.217,0.706,0.633,0.273,0.17,0.336,0.118,condominium,no,no,no,no,yes,350000
f3a3948f0486edadb79b61001c941806,warszawa,blockOfFlats,54.0,2.0,5.0,6.0,2006.0,52.2587,20.9313,5.76,11.0,0.348,0.716,0.683,0.035,0.185,1.554,0.452,condominium,yes,yes,yes,yes,no,798000
73f6388c29ca51cc2b9038a6b49ab188,warszawa,apartmentBuilding,100.77,4.0,3.0,8.0,2023.0,52.18433,21.00807,5.28,18.0,0.232,0.259,0.368,0.342,0.302,0.934,0.309,condominium,yes,yes,yes,no,no,2650000
067eae42a4136f8ad8916aefe3cdb451,krakow,blockOfFlats,48.74,2.0,3.0,3.0,2019.0,49.9882948,19.90212628,7.89,0.0,0.861,1.087,1.26,0.963,1.268,4.474,1.315,condominium,no,yes,no,no,no,690000
11359800870c7ce0fc725eac730bfa37,bydgoszcz,blockOfFlats,55.4,3.0,11.0,11.0,1976.0,53.114722,18.018611,1.44,7.0,0.529,0.522,0.371,0.308,0.448,0.563,0.224,cooperative,no,yes,yes,no,yes,449000
a499f72f76df19e87291c39565cc0868,krakow,blockOfFlats,35.18,2.0,3.0,15.0,1983.0,50.0672832,19.9031433,2.85,17.0,0.377,0.334,0.36,0.213,0.246,0.864,0.353,cooperative,no,no,yes,no,yes,660000
1777128f4c5cc214be0a613df7f458d9,wroclaw,tenement,102.6,4.0,1.0,3.0,1918.0,51.1205498,17.0551953,2.08,22.0,0.081,0.243,0.559,0.092,0.302,1.144,0.238,condominium,yes,yes,no,yes,yes,1231200
63956edbbc82d96b4f2ee1926155004b,krakow,blockOfFlats,42.15,2.0,1.0,4.0,1970.0,50.0862629,19.9070833,4.11,18.0,0.212,1.156,0.357,0.104,0.102,1.652,0.266,condominium,no,no,no,no,yes,650000
ae7fefeaccfbf9c49eb7300485f70a8a,warszawa,blockOfFlats,47.2,2.0,9.0,10.0,1981.0,52.15187,21.04409,9.3,19.0,0.214,0.351,0.313,0.274,0.265,0.628,0.304,condominium,no,yes,yes,no,yes,799000
8f6d7ef2454fa691f6a9b187b30a62fb,warszawa,blockOfFlats,48.0,3.0,1.0,3.0,1961.0,52.2555057,20.9495603,4.53,0.0,0.714,0.898,0.663,0.545,0.653,1.244,0.723,condominium,no,yes,yes,no,no,799000
dba309967b58afdeb0580edfd4c76650,warszawa,blockOfFlats,48.5,2.0,3.0,3.0,1972.0,52.23976,20.94444,4.12,28.0,0.345,0.148,0.112,0.251,0.125,0.734,0.106,condominium,no,yes,no,no,yes,850000
9140b896e99803f4798dfc30a55154db,gdansk,blockOfFlats,54.87,3.0,1.0,5.0,2023.0,54.30213,18.61437,5.86,1.0,1.297,3.862,1.55,1.019,1.348,2.893,0.24,condominium,no,yes,no,no,no,603570
174d6fe8203688d63a4f599290a5db5c,gdansk,tenement,97.0,3.0,2.0,4.0,1952.0,54.35203,18.64664,0.58,90.0,0.562,0.359,0.217,0.401,0.055,0.463,0.065,condominium,no,no,no,no,yes,960000
4b1cbef2eac0b265088d6121f8809df8,warszawa,tenement,55.0,3.0,4.0,6.0,1936.0,52.2283497,21.0079847,0.48,86.0,0.088,0.385,0.109,0.349,0.071,0.094,0.072,condominium,no,no,yes,no,no,990000
adc22127ada4852314713a1e1813f2d6,krakow,tenement,44.5,3.0,4.0,4.0,1937.0,50.0706,19.9246,1.97,24.0,0.304,0.488,0.381,0.353,0.09,0.636,0.172,condominium,yes,no,no,no,no,789000
ee604f6e4d2006aa7488b1291093e598,wroclaw,blockOfFlats,88.8,4.0,1.0,4.0,2015.0,51.0785354,16.98866129,4.59,9.0,0.166,1.486,1.181,0.455,0.709,1.711,0.609,condominium,yes,yes,yes,no,no,1250000
4f7237a21840826436a27a28bfb3caa8,krakow,apartmentBuilding,46.76,2.0,2.0,2.0,2009.0,50.0418768368768,19.9925786834825,4.14,5.0,0.435,0.44,0.562,0.116,0.313,1.038,0.535,condominium,no,no,yes,yes,no,799000
8976e99d61d7cebd9a94ed5e49039739,warszawa,apartmentBuilding,69.0,2.0,4.0,4.0,1996.0,52.2290024,21.1011251,6.65,18.0,0.198,0.508,0.373,0.179,0.314,1.407,0.377,cooperative,no,yes,no,no,yes,1275000
491d290ef6110073885fb0c145e8f3ac,krakow,tenement,40.0,2.0,2.0,3.0,1920.0,50.042395,19.941859,1.46,31.0,0.316,0.536,0.523,0.111,0.108,0.683,0.183,condominium,no,yes,no,no,yes,1080000
524e4f786cc4c39c7b9cc7fae10ee803,lodz,blockOfFlats,52.0,2.0,3.0,4.0,1970.0,51.78586,19.44251,0.97,19.0,0.085,0.597,0.459,0.065,0.297,0.182,0.247,condominium,no,no,no,no,no,415000
f4c306a856f1109331fd9b304b2c8d96,warszawa,tenement,116.43,5.0,1.0,5.0,1911.0,52.22657,20.9973,0.71,55.0,0.448,0.155,0.398,0.306,0.092,0.839,0.09,condominium,no,yes,yes,no,yes,2490000
fda5dbbffaea0d0b396e8b5de38c4997,lublin,blockOfFlats,69.7,3.0,5.0,10.0,1981.0,51.27375,22.54779,3.21,9.0,0.217,1.576,0.543,0.208,0.234,0.79,0.067,condominium,no,yes,yes,no,yes,480000
55003914c2cd7237360b47827ea4f971,bydgoszcz,blockOfFlats,29.04,2.0,1.0,3.0,1960.0,53.107561,18.05444573,3.93,19.0,0.209,0.398,0.384,0.121,0.212,1.631,0.133,condominium,yes,no,no,no,yes,255000
c18ecabde0116a4aa2256008a2e07b7c,warszawa,blockOfFlats,38.0,2.0,10.0,10.0,1974.0,52.2856034,21.03544795,6.37,13.0,0.196,0.204,0.444,0.388,0.467,2.049,0.222,cooperative,no,yes,yes,no,yes,610000
b66ab2331830cf399031067c9a6ed59b,gdansk,tenement,80.5,4.0,3.0,4.0,1903.0,54.34324,18.66464,0.95,11.0,0.404,0.649,0.149,0.966,0.149,0.838,0.275,condominium,no,no,no,no,yes,1250000
91687de2532d486f27457f6c6e8b4589,krakow,tenement,77.4,4.0,3.0,4.0,1893.0,50.0596,19.9271,0.94,42.0,0.163,0.077,0.227,0.573,0.07,0.694,0.257,condominium,no,yes,yes,no,yes,1799000
087d2730cb8cdbd48a1fd7860c3bcd11,lodz,apartmentBuilding,32.88,2.0,8.0,8.0,2024.0,51.76533803,19.47015193,2.09,9.0,0.491,0.894,0.339,0.56,0.13,0.233,0.7,condominium,no,yes,yes,yes,no,427440
137bed5aecc42bf0848ca1486ad8277c,lodz,tenement,89.85,5.0,2.0,4.0,1938.0,51.7690054,19.4348793,1.95,7.0,0.166,0.988,0.274,0.243,0.359,1.915,0.411,condominium,yes,no,no,no,yes,529500
c3e55273df0649cd395a61d9f5b353c6,gdynia,blockOfFlats,42.0,2.0,4.0,4.0,1960.0,54.5350714,18.4811265,4.07,7.0,0.136,1.323,0.194,0.142,0.494,0.82,0.323,cooperative,no,yes,no,no,no,420000
10f9ffb9d483ab63eaeb056245f14235,warszawa,blockOfFlats,74.7,3.0,4.0,4.0,1990.0,52.2585,20.9234,6.22,18.0,0.206,0.357,0.566,0.311,0.311,1.817,0.206,condominium,yes,no,no,no,yes,899900
f8f0313c3aeca48b09d32aae5a87f4a4,warszawa,blockOfFlats,26.0,1.0,7.0,10.0,1964.0,52.2444739,20.9785875,2.21,27.0,0.1,0.382,0.366,0.335,0.178,0.659,0.234,condominium,no,no,yes,no,no,597000
014b79227f007e98a3abc937eccdef88,bydgoszcz,tenement,45.12,2.0,1.0,3.0,1936.0,53.14416,18.02314,2.88,9.0,0.238,0.388,0.645,0.248,0.107,1.733,0.118,condominium,no,yes,no,no,no,450000
9a055363dbc44d7932c32461ea3c0c35,warszawa,blockOfFlats,36.22,2.0,4.0,5.0,2020.0,52.2094007,20.9085865,6.93,12.0,0.299,1.239,0.274,0.105,0.334,3.094,0.291,condominium,no,yes,yes,no,no,945000
59b7d2c4f597d21a40bf5b55da2106f8,warszawa,tenement,81.0,3.0,2.0,2.0,1930.0,52.2333751,20.9571835,3.16,16.0,0.324,0.255,0.629,0.236,0.235,1.121,0.259,condominium,no,no,no,no,no,1600005
361d274ba714db6df11377c7a0c44ddc,gdynia,blockOfFlats,69.83,4.0,5.0,10.0,1963.0,54.51245,18.53272,1.05,37.0,0.263,0.256,0.027,0.271,0.349,0.226,0.121,condominium,no,yes,yes,no,yes,749000
b0651502ca6768e09da1a9e530dfeb18,krakow,blockOfFlats,36.0,2.0,2.0,4.0,1960.0,50.0683023,20.0443004,7.69,17.0,0.16,0.308,0.542,0.271,0.189,1.202,0.049,condominium,no,no,no,no,yes,639000
bf2a6bb2b31ba6b57b868686d67d9084,gdansk,blockOfFlats,45.0,2.0,4.0,4.0,1970.0,54.4061251282237,18.5993475616117,7.25,21.0,0.325,1.563,0.256,0.23,0.11,2.139,0.072,condominium,no,yes,no,no,yes,580500
352f81f8554f1b1b94fd8faa8cf33c17,lodz,apartmentBuilding,63.4,3.0,10.0,10.0,2018.0,51.7785885,19.4855869,2.14,14.0,0.34,1.073,0.428,0.385,0.167,0.635,0.297,condominium,yes,yes,yes,yes,no,665700
d9d768093101e6d56b13268001056c40,radom,tenement,118.0,4.0,1.0,3.0,1936.0,51.3900652,21.128783,1.72,16.0,0.363,0.34,0.118,0.208,0.156,0.624,0.206,condominium,yes,no,no,no,yes,689000
4e8056e2117ee82d5759f7379731ef94,gdansk,tenement,49.49,2.0,2.0,3.0,1920.0,54.36528,18.62685,2.51,19.0,0.249,0.175,0.449,0.253,0.005,1.301,0.143,condominium,no,yes,no,no,no,789000
c824d89354a1b463248f8c06c71e5b75,warszawa,tenement,68.0,3.0,2.0,6.0,1901.0,52.22252,21.0094,1.1,80.0,0.159,0.223,0.264,0.113,0.081,0.231,0.168,condominium,no,no,no,yes,yes,1899000
e56bd53941a5128c1a670b65719910a8,warszawa,blockOfFlats,42.4,2.0,1.0,3.0,1985.0,52.14096,21.04924,10.56,33.0,0.133,0.278,0.33,0.103,0.304,0.77,0.348,condominium,no,yes,no,no,yes,735000
702e9142ec296b9bb740c6801de87a0e,warszawa,apartmentBuilding,65.61,3.0,5.0,6.0,2020.0,52.1933268,21.0023142,4.27,27.0,0.164,0.82,0.427,0.207,0.163,0.142,0.184,condominium,yes,no,yes,no,no,1720000
9419a2d094e41c1afa05d00ff50826a7,gdansk,blockOfFlats,49.2,3.0,2.0,3.0,2013.0,54.33178,18.55146,6.95,3.0,1.209,2.611,0.911,0.173,0.835,2.986,0.384,condominium,no,yes,yes,yes,no,610000
5fcb00d0703e048d8c8cc96add97d83e,krakow,blockOfFlats,30.0,1.0,3.0,3.0,2023.0,50.072379,19.9356432,1.91,29.0,0.278,0.19,0.191,0.3,0.186,0.186,0.135,condominium,no,no,no,no,no,540000
e76461fc4141699e3988168094d35e5e,bydgoszcz,blockOfFlats,58.7,3.0,11.0,11.0,1980.0,53.12718,18.05264,3.51,19.0,0.415,0.716,0.206,0.113,0.27,0.771,0.091,cooperative,no,no,yes,no,yes,469000
af9d746ad8dc588d3cb1d60ebdad4931,gdansk,blockOfFlats,32.0,2.0,4.0,10.0,1978.0,54.34728,18.66673,0.83,13.0,0.721,0.957,0.159,0.528,0.144,0.573,0.315,condominium,no,yes,no,no,yes,680000
0b9235373862f726809715f15721a066,wroclaw,tenement,88.01,4.0,3.0,4.0,1930.0,51.1130817,17.0345713,0.43,119.0,0.19,0.433,0.318,0.196,0.022,0.419,0.289,condominium,yes,no,no,no,no,1199000
6fa8fb58a3e5c13bc07f9b671e3508af,krakow,blockOfFlats,54.46,3.0,4.0,4.0,1960.0,50.08485032,20.02748187,7.15,22.0,0.009,1.017,0.282,0.214,0.176,1.006,0.056,condominium,no,yes,no,no,yes,795000
6a58b9c382845918a3b127beb35d6d92,warszawa,apartmentBuilding,70.4,3.0,1.0,4.0,2002.0,52.20504,20.9556,4.41,12.0,0.375,0.841,0.27,0.263,0.137,1.326,0.349,condominium,yes,yes,yes,no,no,1490000
7edb120d9a7873ee9425dc0d84bd4e56,krakow,apartmentBuilding,96.62,4.0,1.0,4.0,2024.0,50.06893,19.89236,3.62,3.0,0.545,0.604,0.918,0.632,0.237,0.473,0.6,condominium,no,yes,yes,no,no,2120809
4d4eab320256da9126bb03a6ada671dd,katowice,apartmentBuilding,90.13,4.0,2.0,15.0,2014.0,50.27889829,18.98049116,3.53,13.0,0.458,1.277,0.387,0.356,0.287,1.699,0.266,condominium,yes,no,yes,no,no,1150000
259694b6a9172907b64177f22d3d9268,warszawa,blockOfFlats,58.85,3.0,2.0,3.0,2018.0,52.2725855,21.079824,6.9,8.0,0.927,2.176,1.408,0.218,0.238,1.086,0.344,condominium,yes,yes,yes,no,yes,950000
383ad69acf34fa63114daf2ca0423388,gdansk,apartmentBuilding,84.85,3.0,2.0,3.0,2022.0,54.41267,18.55989,9.33,19.0,0.282,1.099,0.458,0.19,0.136,0.89,0.403,condominium,no,yes,yes,no,no,2082056
8f240f42575b2487a89cb2a1b0a590f9,gdansk,apartmentBuilding,50.54,2.0,15.0,17.0,2019.0,54.41086,18.5967,7.79,30.0,0.096,1.304,0.223,0.124,0.123,1.74,0.156,condominium,no,no,yes,no,no,1200000
d50bc8d737ce85782a3fccbecc9e7fd0,katowice,tenement,136.0,4.0,3.0,4.0,1910.0,50.2562051,19.0159973,0.43,60.0,0.294,0.38,0.09,0.517,0.094,0.409,0.134,condominium,no,yes,no,no,yes,830000
9a97c21644ecb313a60c404dc81f070b,warszawa,blockOfFlats,59.64,3.0,9.0,12.0,1976.0,52.27598,20.92451,7.29,13.0,0.467,0.86,0.145,0.17,0.103,1.033,0.125,condominium,no,no,yes,no,yes,779000
dc4891bd4f3406d6f5cb86443b983739,gdansk,tenement,76.0,3.0,2.0,3.0,1955.0,54.37873,18.6081,4.43,55.0,0.139,0.026,0.215,0.188,0.01,0.069,0.061,condominium,no,yes,no,no,yes,930000
bfd76dde018ea98e77a7ba72c66928e3,krakow,blockOfFlats,52.25,3.0,3.0,4.0,1980.0,50.0189014,19.9727401,4.73,9.0,0.106,0.46,0.35,0.061,0.239,1.745,0.251,condominium,no,yes,no,no,yes,784000
b2efefa0c7324c1e50e0682988372f34,wroclaw,blockOfFlats,60.4,3.0,6.0,8.0,1983.0,51.1170475,16.9506855,5.57,16.0,0.182,2.602,0.809,0.13,0.815,0.834,0.07,cooperative,no,yes,yes,no,yes,690000
c22e34eae5b31f4b79a98d42799bbf3b,poznan,blockOfFlats,41.5,2.0,1.0,3.0,2018.0,52.4535,16.904,5.5,9.0,0.135,1.112,0.18,0.608,0.155,2.79,0.23,condominium,yes,yes,yes,yes,no,529000
a3dd59500af0a05f62a69198070213a2,poznan,apartmentBuilding,30.6,1.0,2.0,4.0,2021.0,52.44226,16.88894,4.96,1.0,0.528,0.333,0.771,0.721,0.799,1.197,0.549,condominium,no,yes,no,yes,no,415000
c1a17abb48474dc8aef93f7ac289d07f,gdansk,apartmentBuilding,56.91,2.0,1.0,5.0,2023.0,54.40173,18.65003,5.83,2.0,0.413,0.847,1.2,0.752,0.645,3.226,0.726,condominium,no,yes,yes,no,no,1350000
b6317d5e9b3be98bf1a88a5492376024,krakow,tenement,63.3,3.0,2.0,2.0,1939.0,50.069,19.9173,2.14,33.0,0.153,0.421,0.298,0.248,0.14,0.406,0.194,condominium,no,yes,no,no,yes,1060000
7f2cf7f3888382ad7f9c622924bdab97,bydgoszcz,blockOfFlats,72.9,4.0,4.0,4.0,1982.0,53.114722,18.018611,1.44,7.0,0.529,0.522,0.371,0.308,0.448,0.563,0.224,cooperative,no,yes,no,no,yes,520000
2f3a27fb8168b98f24b7081cd1c335ba,krakow,blockOfFlats,85.48,4.0,4.0,6.0,2023.0,50.06322,19.93924,0.88,194.0,0.035,0.402,0.463,0.491,0.035,0.146,0.177,condominium,no,no,yes,no,no,1630000
56e6b854bc635b4a55269f67d4d39b66,warszawa,apartmentBuilding,47.04,2.0,1.0,6.0,2010.0,52.201334,21.039566,4.17,22.0,0.05,0.365,0.221,0.272,0.166,1.799,0.211,condominium,yes,no,yes,no,no,940000
a61f3b38b8d5b33e702867adff803a65,lodz,blockOfFlats,37.7,2.0,4.0,4.0,1968.0,51.72741,19.45066,6.02,10.0,0.367,1.76,0.226,0.067,0.121,0.73,0.106,condominium,no,yes,no,no,no,310000
